BioSample_s	Center_Name_s	Experiment_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	population_s	Assay_Type_s	AssemblyName_s	BioProject_s	Consent_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s	Strain_s	g1k_analysis_group_s	g1k_pop_code_s	source_s
SAMEA1573290	Max Planck Institute for Molecular Genetics	ERX162891	HG00249.3.M_120202_4 extract	2012-11-07	2213	1516	2012-11-07	ERR188456	ERS185410	GEUV:HG00249	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573374	University of Geneva	ERX162889	HG00126.1.M_111124_8 extract	2012-11-07	5236	3791	2012-11-07	ERR188461	ERS185403	GEUV:HG00126	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573461	University of Geneva	ERX162966	HG00252.1.M_111124_5 extract	2012-11-07	3756	2721	2012-11-07	ERR188464	ERS185473	GEUV:HG00252	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573371	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX162783	HG00177.4.M_120208_8 extract	2012-11-07	3942	2797	2012-11-07	ERR188180	ERS185418	GEUV:HG00177	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573502	Uppsala University	ERX162991	HG00115.6.M_120119_1 extract	2012-11-07	3894	2710	2012-11-07	ERR188186	ERS185464	GEUV:HG00115	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573175	University of Geneva	ERX163049	NA20761.1.M_111124_7 extract	2012-11-07	4195	2898	2012-11-07	ERR188479	ERS185420	GEUV:NA20761	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573244	Max Planck Institute for Molecular Genetics	ERX162771	HG00362.3.M_120202_2 extract	2012-11-07	3542	2496	2012-11-07	ERR188480	ERS185444	GEUV:HG00362	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573518	Leiden University Medical Center	ERX162963	NA19118.7.M_120219_8 extract	2012-11-07	6838	4876	2012-11-07	ERR188066	ERS185465	GEUV:NA19118	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573246	Uppsala University	ERX163108	NA19141.6.M_120119_2 extract	2012-11-07	4088	2784	2012-11-07	ERR188193	ERS185434	GEUV:NA19141	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573544	Max Planck Institute for Molecular Genetics	ERX162862	NA06989.3.M_120202_7 extract	2012-11-07	2964	2074	2012-11-07	ERR188202	ERS185502	GEUV:NA06989	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573425	Centre for Genomic Regulation, Barcelona	ERX162769	NA20524.2.M_111215_8 extract	2012-11-07	4687	3247	2012-11-07	ERR188204	ERS185498	GEUV:NA20524	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573534	Centre for Genomic Regulation, Barcelona	ERX162904	NA06986.2.M_111215_4 extract	2012-11-07	4790	3212	2012-11-07	ERR188213	ERS185470	GEUV:NA06986	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573309	Max Planck Institute for Molecular Genetics	ERX162881	NA19113.3.M_120202_1 extract	2012-11-07	2203	1542	2012-11-07	ERR188221	ERS185413	GEUV:NA19113	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573108	Centre for Genomic Regulation, Barcelona	ERX162880	NA20586.2.M_111215_7 extract	2012-11-07	4619	3119	2012-11-07	ERR188353	ERS185426	GEUV:NA20586	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573389	Leiden University Medical Center	ERX163091	HG00272.7.M_120219_7 extract	2012-11-07	4145	2791	2012-11-07	ERR188250	ERS185417	GEUV:HG00272	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573362	Centre for Genomic Regulation, Barcelona	ERX163025	NA20530.2.M_111215_6 extract	2012-11-07	5302	3699	2012-11-07	ERR188258	ERS185442	GEUV:NA20530	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573455	Max Planck Institute for Molecular Genetics	ERX162964	NA12874.3.M_120202_2 extract	2012-11-07	3982	2805	2012-11-07	ERR188227	ERS185461	GEUV:NA12874	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573417	Centre for Genomic Regulation, Barcelona	ERX163075	NA19116.2.M_111215_7 extract	2012-11-07	5596	4046	2012-11-07	ERR188234	ERS185419	GEUV:NA19116	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573197	Max Planck Institute for Molecular Genetics	ERX163038	NA11930.3.M_120202_8 extract	2012-11-07	3022	2127	2012-11-07	ERR188235	ERS185438	GEUV:NA11930	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573159	Centre for Genomic Regulation, Barcelona	ERX163072	HG00356.2.M_111215_6 extract	2012-11-07	5601	3876	2012-11-07	ERR188241	ERS185436	GEUV:HG00356	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573515	University of Geneva	ERX162830	HG00258.1.M_111124_6 extract	2012-11-07	4194	3011	2012-11-07	ERR188242	ERS185466	GEUV:HG00258	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573248	University of Geneva	ERX163155	NA12273.1.M_111124_4 extract	2012-11-07	4647	3333	2012-11-07	ERR188431	ERS185443	GEUV:NA12273	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573429	University of Geneva	ERX162786	HG00128.1.M_111124_6 extract	2012-11-07	4043	2917	2012-11-07	ERR188245	ERS185471	GEUV:HG00128	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573447	Centre for Genomic Regulation, Barcelona	ERX162986	NA20756.2.M_111216_6 extract	2012-11-07	4059	2890	2012-11-07	ERR188251	ERS185407	GEUV:NA20756	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573414	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX162806	NA20544.4.M_120208_5 extract	2012-11-07	3817	2666	2012-11-07	ERR188252	ERS185499	GEUV:NA20544	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573227	University of Geneva	ERX163123	HG00323.1.M_111124_4 extract	2012-11-07	3120	2271	2012-11-07	ERR188255	ERS185445	GEUV:HG00323	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573395	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX163099	NA12777.4.M_120208_6 extract	2012-11-07	3667	2599	2012-11-07	ERR188256	ERS185496	GEUV:NA12777	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573186	Uppsala University	ERX163168	NA12776.6.M_120119_6 extract	2012-11-07	4418	3075	2012-11-07	ERR188279	ERS185439	GEUV:NA12776	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573342	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX162990	NA10847.4.M_120208_4 extract	2012-11-07	4262	2983	2012-11-07	ERR188101	ERS185493	GEUV:NA10847	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573415	Leiden University Medical Center	ERX163074	NA19223.7.M_120219_6 extract	2012-11-07	6596	4613	2012-11-07	ERR188284	ERS185400	GEUV:NA19223	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573326	University of Geneva	ERX163158	NA20507.1.M_111124_7 extract	2012-11-07	3868	2751	2012-11-07	ERR188288	ERS185412	GEUV:NA20507	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573411	University of Geneva	ERX163094	NA20503.1.M_111124_5 extract	2012-11-07	3617	2617	2012-11-07	ERR188297	ERS185497	GEUV:NA20503	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573539	University of Geneva	ERX162851	HG00179.1.M_111124_8 extract	2012-11-07	3546	2569	2012-11-07	ERR188304	ERS185398	GEUV:HG00179	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573335	Uppsala University	ERX162974	NA20773.6.M_120119_4 extract	2012-11-07	3475	2463	2012-11-07	ERR188305	ERS185455	GEUV:NA20773	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573451	Max Planck Institute for Molecular Genetics	ERX162748	HG00120.3.M_120202_2 extract	2012-11-07	1997	1426	2012-11-07	ERR188315	ERS185405	GEUV:HG00120	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573203	University of Geneva	ERX162876	NA12749.1.M_111124_2 extract	2012-11-07	3406	2425	2012-11-07	ERR188024	ERS185432	GEUV:NA12749	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573346	Centre for Genomic Regulation, Barcelona	ERX163121	HG00377.2.M_120131_2 extract	2012-11-07	5100	3508	2012-11-07	ERR188025	ERS185451	GEUV:HG00377	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573368	Max Planck Institute for Molecular Genetics	ERX162954	HG00273.3.M_120202_7 extract	2012-11-07	2356	1650	2012-11-07	ERR188034	ERS185458	GEUV:HG00273	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573321	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX162994	HG00339.4.M_120208_1 extract	2012-11-07	3825	2739	2012-11-07	ERR188321	ERS185492	GEUV:HG00339	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573529	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX163110	HG00275.4.M_120208_8 extract	2012-11-07	3592	2540	2012-11-07	ERR188326	ERS185467	GEUV:HG00275	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573363	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	ERX163136	HG00379.5.M_120131_3 extract	2012-11-07	4853	3319	2012-11-07	ERR188330	ERS185414	GEUV:HG00379	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573377	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX162765	NA12144.4.M_120208_1 extract	2012-11-07	4557	3276	2012-11-07	ERR188039	ERS185495	GEUV:NA12144	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573219	University of Geneva	ERX162798	NA19204.1.M_111124_6 extract	2012-11-07	3669	2596	2012-11-07	ERR188042	ERS185446	GEUV:NA19204	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573406	University of Geneva	ERX163020	NA12830.1.M_111124_2 extract	2012-11-07	2945	2108	2012-11-07	ERR188051	ERS185401	GEUV:NA12830	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573465	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	ERX162856	NA18868.5.M_120131_3 extract	2012-11-07	4265	2910	2012-11-07	ERR188344	ERS185406	GEUV:NA18868	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573130	Leiden University Medical Center	ERX162949	HG00312.7.M_120219_6 extract	2012-11-07	7608	5328	2012-11-07	ERR188346	ERS185424	GEUV:HG00312	FIN	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573546	Leiden University Medical Center	ERX163071	NA11995.7.M_120219_5 extract	2012-11-07	3862	2725	2012-11-07	ERR188348	ERS185494	GEUV:NA11995	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573392	University of Geneva	ERX162916	NA12399.1.M_120209_4 extract	2012-11-07	2106	1420	2012-11-07	ERR188350	ERS185416	GEUV:NA12399	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573412	Centre for Genomic Regulation, Barcelona	ERX162760	HG00262.2.M_111215_8 extract	2012-11-07	5452	3718	2012-11-07	ERR188057	ERS185456	GEUV:HG00262	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573476	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	ERX163104	NA19248.5.M_120131_1 extract	2012-11-07	4317	2962	2012-11-07	ERR188364	ERS185462	GEUV:NA19248	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573358	University of Geneva	ERX162965	NA19117.1.M_111124_4 extract	2012-11-07	4760	3475	2012-11-07	ERR188365	ERS185452	GEUV:NA19117	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573532	Uppsala University	ERX162863	NA18870.6.M_120119_4 extract	2012-11-07	3290	2345	2012-11-07	ERR188373	ERS185409	GEUV:NA18870	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573299	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX163122	HG00106.4.M_120208_5 extract	2012-11-07	3976	2785	2012-11-07	ERR188167	ERS185411	GEUV:HG00106	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573442	Institute of Clinical Molecular Biology, University of Kiel, Germany	ERX162987	HG00257.4.M_120208_5 extract	2012-11-07	3467	2422	2012-11-07	ERR188323	ERS185472	GEUV:HG00257	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573136	University of Geneva	ERX179595	HG00143.1.M_120209_7 extract	2012-12-05	1873	1282	2012-12-05	ERR204914	ERS185423	GEUV:HG00143	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573246	University of Geneva	ERX179619	NA19141.1.M_120209_1 extract	2013-02-21	2793	1907	2013-02-21	ERR204917	ERS185434	GEUV:NA19141	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573320	University of Geneva	ERX179562	NA11894.1.M_120209_4 extract	2012-12-05	1667	1108	2012-12-05	ERR204921	ERS185454	GEUV:NA11894	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573534	Max Planck Institute for Molecular Genetics	ERX179534	NA06986.3.M_120202_1 extract	2013-02-22	2822	1939	2013-02-22	ERR204929	ERS185470	GEUV:NA06986	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573211	University of Geneva	ERX179559	NA20512.1.M_120209_8 extract	2013-02-21	2802	1901	2013-02-21	ERR204937	ERS185447	GEUV:NA20512	TSI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573521	University of Geneva	ERX179588	HG00131.1.M_120209_8 extract	2012-12-05	2101	1432	2012-12-05	ERR204951	ERS185429	GEUV:HG00131	GBR	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573534	University of Geneva	ERX179604	NA06986.1.M_111124_7 extract	2013-02-22	3837	2730	2013-02-22	ERR204955	ERS185470	GEUV:NA06986	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573465	University of Geneva	ERX179665	NA18868.1.M_120209_7 extract	2012-12-05	2200	1510	2012-12-05	ERR204963	ERS185406	GEUV:NA18868	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573534	Uppsala University	ERX179707	NA06986.6.M_120119_4 extract	2013-02-22	3666	2599	2013-02-22	ERR204968	ERS185470	GEUV:NA06986	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573455	University of Geneva	ERX179606	NA12874.1.M_120209_3 extract	2012-12-05	1688	1116	2012-12-05	ERR204976	ERS185461	GEUV:NA12874	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573275	University of Geneva	ERX179603	NA12282.1.M_120209_6 extract	2012-12-05	1842	1215	2012-12-05	ERR204979	ERS185430	GEUV:NA12282	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573417	University of Geneva	ERX179605	NA19116.1.M_120209_3 extract	2013-02-21	2443	1636	2013-02-21	ERR204980	ERS185419	GEUV:NA19116	YRI	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
SAMEA1573218	University of Geneva	ERX179517	NA07037.1.M_120209_3 extract	2012-12-05	2310	1525	2012-12-05	ERR204990	ERS185431	GEUV:NA07037	CEU	RNA-Seq	<not provided>	PRJEB3366	public	280	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	ERP001942	lymphoblastoid cell line	<not provided>	<not provided>	<not provided>
